phase,page_url,image_url,alt_text,alt_present,decorative,width,height,loading,format,local_exists,file_bytes,issues
after,https://robertdevore.com/introducing-img-a11y/,https://robertdevore.com/assets/legacy-images/img_a11y_publishing_failed_1024x672.webp,IMG A11Y - Publishing failed,True,False,1024,672,lazy,webp,True,60846,
after,https://robertdevore.com/introducing-img-a11y/,https://robertdevore.com/assets/legacy-images/snoop_dancing_2.webp,Snoop Dancing - GIF,True,False,480,270,lazy,webp,True,430020,
after,https://robertdevore.com/introducing-intellipress-the-smart-ai-assistant-for-wordpress/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/introducing-intellipress-the-smart-ai-assistant-for-wordpress/,https://robertdevore.com/assets/legacy-images/1500x500_3_1024x341.webp,,True,True,1024,341,lazy,webp,True,9866,
after,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_what_im_about.webp,"Snoop Dogg GIF - they all know the dogg. They know what I stand for, they know wha I'm about and they know what I stand for.",True,False,480,270,lazy,webp,True,578564,
after,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,https://robertdevore.com/assets/legacy-images/maintenance_mode_for_wordpress_pages.webp,Maintenance Mode for WordPress® -  Pages,True,False,1928,748,lazy,webp,True,61970,
after,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,https://robertdevore.com/assets/legacy-images/maintenance_mode_for_wordpress_settings.webp,Maintenance Mode for WordPress® - Settings,True,False,1954,834,lazy,webp,True,68292,
after,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,https://robertdevore.com/assets/legacy-images/maintenance_mode_for_wordpress_example_scaled.webp,Maintenance Mode for WordPress® - Example usage on intelli.press,True,False,2560,1542,lazy,webp,True,122432,
after,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_santa.webp,Snoop Santa GIF,True,False,480,270,lazy,webp,True,745770,
after,https://robertdevore.com/introducing-markdown-comments-for-wordpress/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/introducing-markdown-comments-for-wordpress/,https://robertdevore.com/assets/legacy-images/markdown_comments_for_wordpress_example.webp,Markdown Comments for WordPress® example display,True,False,1619,640,lazy,webp,True,140332,
after,https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,https://robertdevore.com/assets/legacy-images/markdown_exporter_settings_with_log.webp,Markdown Exporter Settings Screenshot,True,False,2312,2224,lazy,webp,True,212074,
after,https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,https://robertdevore.com/assets/legacy-images/cool.webp,,True,True,498,498,lazy,webp,True,530462,
after,https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,https://robertdevore.com/assets/legacy-images/stattic_decentralized_publishing.webp,Stattic - Decentralized Publishing,True,False,1486,966,lazy,webp,True,37258,
after,https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,https://robertdevore.com/assets/legacy-images/schitts_creek_im_listening.webp,Schitts Creek - I'm listening GIF,True,False,480,480,lazy,webp,True,5326668,
after,https://robertdevore.com/introducing-media-copyright-scanner/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/introducing-media-copyright-scanner/,https://robertdevore.com/assets/legacy-images/media_copyright_scanner_plugin_screenshot.webp,Media Copyright Scanner - Scan Results,True,False,2218,1514,lazy,webp,True,184682,
after,https://robertdevore.com/introducing-media-copyright-scanner/,https://robertdevore.com/assets/legacy-images/snoop_nodding.webp,Snoop nodding in agreement GIF,True,False,500,281,lazy,webp,True,443278,
after,https://robertdevore.com/introducing-media-file-versioning-for-wordpress/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/introducing-media-file-versioning-for-wordpress/,https://robertdevore.com/assets/legacy-images/media_file_versioning_shortcode.webp,Media File Versioning - Shortcode display test,True,False,1634,1462,lazy,webp,True,140992,
after,https://robertdevore.com/introducing-media-file-versioning-for-wordpress/,https://robertdevore.com/assets/legacy-images/media_file_versioning_metabox_531x1024.webp,Media File Versioning - Metabox,True,False,531,1024,lazy,webp,True,68448,
after,https://robertdevore.com/introducing-media-file-versioning-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_dancing.webp,Snoop dancing GIF,True,False,500,281,lazy,webp,True,695194,
after,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,https://robertdevore.com/assets/legacy-images/metadata_import_export_for_yoast_tabs_import.webp,Metadata Import/Export for Yoast - Import page example,True,False,2218,1692,lazy,webp,True,127928,
after,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,https://robertdevore.com/assets/legacy-images/metadata_import_export_for_yoast_tabs_export.webp,Metadata Import/Export for Yoast - Export page example,True,False,2218,1564,lazy,webp,True,106084,
after,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,https://robertdevore.com/assets/legacy-images/metadata_import_export_for_yoast_tabs_settings.webp,Metadata Import/Export for Yoast - Settings page example,True,False,2218,1748,lazy,webp,True,116324,
after,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,https://robertdevore.com/assets/legacy-images/snoop_bow.webp,"Snoop - Bowing in a GIF from ""The Voice"" TV show",True,False,500,281,lazy,webp,True,581020,
after,https://robertdevore.com/introducing-module-usage-tracker-for-wp-bakery/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/introducing-module-usage-tracker-for-wp-bakery/,https://robertdevore.com/assets/legacy-images/module_usage_tracker_for_wp_bakery_settings.webp,Module Usage Tracker for WP Bakery settings page,True,False,1996,2141,lazy,webp,True,163978,
after,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,https://robertdevore.com/assets/legacy-images/pattern_pal_generator_block_for_wordpress.webp,,True,True,1719,435,lazy,webp,True,21806,
after,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,https://robertdevore.com/assets/legacy-images/pattern_pal_cta_pattern_example_2_scaled.webp,Pattern Pal - CTA Pattern example,True,False,2560,1482,lazy,webp,True,372062,
after,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,https://robertdevore.com/assets/legacy-images/pattern_pal_cta_pattern_example_1024x647.webp,Pattern Pal - CTA pattern example,True,False,1024,647,lazy,webp,True,119408,
after,https://robertdevore.com/introducing-pattern-pal-ai-powered-patterns-for-wordpress/,https://robertdevore.com/assets/legacy-images/pattern_pal_testimonials_pattern_scaled.webp,Pattern Pal - Testimonials Pattern example,True,False,2560,1482,lazy,webp,True,186530,
after,https://robertdevore.com/introducing-persistent-dismissible-notices/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/introducing-persistent-dismissible-notices/,https://robertdevore.com/assets/legacy-images/persistent_dismissible_notices_screenshot.webp,,True,True,2448,550,lazy,webp,True,90596,
after,https://robertdevore.com/introducing-persistent-dismissible-notices/,https://robertdevore.com/assets/legacy-images/snoop_nodding_2.webp,Snoop Dogg - Nodding GIF,True,False,500,281,lazy,webp,True,624562,
after,https://robertdevore.com/introducing-persistent-dismissible-notices/,https://robertdevore.com/assets/legacy-images/snoop_anything_i_can_do_for_you.webp,"Snoop Dogg - Anything I can do for you, anything you need GIF",True,False,480,270,lazy,webp,True,531346,
after,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/legacy-images/projects_wordpress_single_view.webp,Projects for WordPress® - Single page layout example,True,False,2560,1672,lazy,webp,True,255350,
after,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/legacy-images/nic_cage_nicolas_cage_freedom.webp,Nic Cage - Freedom GIF,True,False,498,299,lazy,webp,True,448244,
after,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/legacy-images/projects_wordpress_admin_settings.webp,Projects for WordPress® - Admin settings,True,False,1496,2189,lazy,webp,True,76576,
after,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/legacy-images/power_that_can_be_reclaimed.webp,There's a bit of Power that can be reclaimed - GIF,True,False,498,280,lazy,webp,True,918564,
after,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/legacy-images/projects_wordpress_admin_view.webp,Projects for WordPress® Admin list view,True,False,2456,1204,lazy,webp,True,141988,
after,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/legacy-images/projects_wordpress_archive_list.webp,Projects for WordPress® Archive list view,True,False,2506,2559,lazy,webp,True,620820,
after,https://robertdevore.com/introducing-projects-for-wordpress-a-better-way-to-showcase-your-work/,https://robertdevore.com/assets/legacy-images/bye_bitch_snoop_dogg.webp,Bye bitch - Snoop Dogg GIF,True,False,500,281,lazy,webp,True,892650,
after,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/purchase_orders_for_woocommerce_checkout_settings.webp,Purchase Orders for WooCommerce - Checkout settings,True,False,1428,1163,lazy,webp,True,55892,
after,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/purchase_orders_for_woocommerce_order_email_view.webp,Purchase Orders for WooCommerce - Order Email view,True,False,1024,528,lazy,webp,True,32474,
after,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/purchase_orders_for_woocommerce_order_thankyou_view.webp,Purchase Orders for WooCommerce - Order 'thank you' page,True,False,1428,873,lazy,webp,True,34714,
after,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/purchase_orders_for_woocommerce_order_admin_view.webp,Purchase Orders for WooCommerce - Order admin page,True,False,1020,894,lazy,webp,True,33570,
after,https://robertdevore.com/introducing-purchase-orders-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/macho_man_money.webp,Hulk Hogan making a money gesture and pointing at Macho Man - GIF image,True,False,394,294,lazy,webp,True,674338,
after,https://robertdevore.com/introducing-seo-for-wordpress/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/introducing-seo-for-wordpress/,https://robertdevore.com/assets/legacy-images/seo_for_wordpress_metabox_settings.webp,,True,True,1694,1252,lazy,webp,True,41898,
after,https://robertdevore.com/introducing-seo-for-wordpress/,https://robertdevore.com/assets/legacy-images/seo_for_wordpress_settings_general.webp,SEO for WordPress® - Settings - General,True,False,2010,2051,lazy,webp,True,76540,
after,https://robertdevore.com/introducing-seo-for-wordpress/,https://robertdevore.com/assets/legacy-images/seo_for_wordpress_settings_advanced_scaled.webp,SEO for WordPress® - Settings - Advanced,True,False,1595,2560,lazy,webp,True,92706,
after,https://robertdevore.com/introducing-seo-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_lets_go.webp,Snoop Dogg - Let's go GIF,True,False,500,281,lazy,webp,True,504994,
after,https://robertdevore.com/introducing-seo-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_dancing_1.webp,Snoop Dogg - Dancing in seat GIF,True,False,557,557,lazy,webp,True,1127824,
after,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/shipping_multiple_addresses_for_woocommerce_checkout_assign_addresses.webp,Shipping Multiple Addresses for WooCommerce® \(free\) - Checkout Assign Addresses screenshot,True,False,1626,968,lazy,webp,True,47878,
after,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/shipping_multiple_addresses_for_woocommerce_duplicate_cart_1024x772.webp,Shipping Multiple Addresses for WooCommerce® \(free\) - Duplicate Cart,True,False,1024,772,lazy,webp,True,26350,
after,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/shipping_multiple_addresses_for_woocommerce_admin_settings_969x1024.webp,Shipping Multiple Addresses for WooCommerce® \(free\) - Admin Settings,True,False,969,1024,lazy,webp,True,72866,
after,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/shipping_multiple_addresses_for_woocommerce_admin_settings_1_960x1024.webp,Shipping Multiple Addresses for WooCommerce® \(free\) - Manage Addresses,True,False,960,1024,lazy,webp,True,33992,
after,https://robertdevore.com/introducing-shipping-multiple-addresses-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/stone_cold_christmas_present.webp,Stone Cold - Christmas Present GIF,True,False,352,264,lazy,webp,True,477882,
after,https://robertdevore.com/introducing-site-vitals-for-wordpress/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/introducing-site-vitals-for-wordpress/,https://robertdevore.com/assets/legacy-images/site_vitals_for_wordpress_overview.webp,Site Vitals for WordPress® - Overview,True,False,1992,1066,lazy,webp,True,122786,
after,https://robertdevore.com/introducing-site-vitals-for-wordpress/,https://robertdevore.com/assets/legacy-images/site_vitals_for_wordpress_ux.webp,Site Vitals for WordPress® - UX,True,False,1964,1708,lazy,webp,True,173392,
after,https://robertdevore.com/introducing-site-vitals-for-wordpress/,https://robertdevore.com/assets/legacy-images/site_vitals_for_wordpress_performance.webp,Site Vitals for WordPress® - Performance,True,False,1964,2152,lazy,webp,True,188036,
after,https://robertdevore.com/introducing-site-vitals-for-wordpress/,https://robertdevore.com/assets/legacy-images/site_vitals_for_wordpress_seo.webp,Site Vitals for WordPress® - SEO,True,False,1992,1376,lazy,webp,True,124230,
after,https://robertdevore.com/introducing-site-vitals-for-wordpress/,https://robertdevore.com/assets/legacy-images/site_vitals_for_wordpress_security_scaled.webp,Site Vitals for WordPress® - Security,True,False,1912,2560,lazy,webp,True,370898,
after,https://robertdevore.com/introducing-site-vitals-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_ya_digg.webp,Snoop Dogg - Ya Digg? GIF,True,False,480,259,lazy,webp,True,417510,
after,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,https://robertdevore.com/assets/legacy-images/spoiler_alert_they_dont.webp,SPOILER ALERT - THEY DON'T - GIF,True,False,480,343,lazy,webp,True,189594,
after,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,https://robertdevore.com/assets/legacy-images/slop_stopper.webp,,True,True,1844,808,lazy,webp,True,97904,
after,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,https://robertdevore.com/assets/legacy-images/i_call_bullshit.webp,I CALL BULLSHIT - GIF,True,False,480,270,lazy,webp,True,164994,
after,https://robertdevore.com/introducing-slop-stopper-a-free-content-checker-for-wordpress/,https://robertdevore.com/assets/legacy-images/slop_stopper_settings_table.webp,Slop Stopper - Flagged Posts settings page table display,True,False,1564,502,lazy,webp,True,65128,
after,https://robertdevore.com/introducing-stats-for-wordpress/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/introducing-stats-for-wordpress/,https://robertdevore.com/assets/legacy-images/stats_for_wordpress_screenshot.webp,Stats for WordPress® - Free Analytics plugin,True,False,1604,1248,lazy,webp,True,42552,
after,https://robertdevore.com/introducing-stats-for-wordpress/,https://robertdevore.com/assets/legacy-images/stats_for_wordpress_screenshot_with_tables.webp,Stats for WordPress® - bar chart and table view,True,False,1730,2450,lazy,webp,True,98300,
after,https://robertdevore.com/introducing-stats-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_santa.webp,"Snoop dressed as Santa, dancing - GIF",True,False,480,270,lazy,webp,True,745770,
after,https://robertdevore.com/introducing-stats-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_kevin_hart_kicked_it_off_with_a_bang.webp,Snoop and Kevin Hart - Kicked it off with a bang GIF,True,False,480,270,lazy,webp,True,314246,
after,https://robertdevore.com/introducing-table-block-enhancer-for-wordpress/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/introducing-table-block-enhancer-for-wordpress/,https://robertdevore.com/assets/legacy-images/table_block_enhancer_frontend_display.webp,Table Block Enhancer - Frontend sorting example,True,False,1618,1302,lazy,webp,True,86882,
after,https://robertdevore.com/introducing-table-block-enhancer-for-wordpress/,https://robertdevore.com/assets/legacy-images/table_block_enhancer_editor_settings_1024x579.webp,Table Block Enhancer - editor settings,True,False,1024,579,lazy,webp,True,39678,
after,https://robertdevore.com/introducing-table-block-enhancer-for-wordpress/,https://robertdevore.com/assets/legacy-images/table_block_enhancer_frontend_display.webp,,True,True,1618,1302,lazy,webp,True,86882,
after,https://robertdevore.com/introducing-table-block-enhancer-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_this_month.webp,Snoop GIF - this month is gonna be craaaaaazy ya dig?,True,False,480,480,lazy,webp,True,2890886,
after,https://robertdevore.com/introducing-test-orders-for-woocommerce/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/introducing-test-orders-for-woocommerce/,https://robertdevore.com/assets/legacy-images/test_orders_for_woocommerce_payments_page.webp,Test Orders for WooCommerce® Payment Methods,True,False,2388,1386,lazy,webp,True,163500,
after,https://robertdevore.com/introducing-test-orders-for-woocommerce/,https://robertdevore.com/assets/legacy-images/test_orders_for_woocommerce_settings_page_1024x542.webp,Test Orders for WooCommerce® - Settings page,True,False,1024,542,lazy,webp,True,25628,
after,https://robertdevore.com/introducing-test-orders-for-woocommerce/,https://robertdevore.com/assets/legacy-images/test_orders_for_woocommerce_checkout_field.webp,Test Orders for WooCommerce® - Checkout settings,True,False,824,898,lazy,webp,True,16510,
after,https://robertdevore.com/introducing-test-orders-for-woocommerce/,https://robertdevore.com/assets/legacy-images/test_orders_for_woocommerce_order_thank_you_1024x563.webp,Test Orders for WooCommerce® - Order Thank you,True,False,1024,563,lazy,webp,True,10144,
after,https://robertdevore.com/introducing-test-orders-for-woocommerce/,https://robertdevore.com/assets/legacy-images/snoop_clapping.webp,Snoop Clapping GIF,True,False,500,281,lazy,webp,True,563724,
after,https://robertdevore.com/introducing-the-phlush-permalinks-wordpress-plugin/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/introducing-the-phlush-permalinks-wordpress-plugin/,https://robertdevore.com/assets/legacy-images/phlush_permalinks_featured_image.webp,Phlush Permalinks toilet with a chain coming out of it in a nice looking bathroom,True,False,2038,1520,lazy,webp,True,336618,
after,https://robertdevore.com/introducing-the-phlush-permalinks-wordpress-plugin/,https://robertdevore.com/assets/legacy-images/friday_pops_spraying_air_freshener.webp,,True,True,498,274,lazy,webp,True,83506,
after,https://robertdevore.com/introducing-the-phlush-permalinks-wordpress-plugin/,https://robertdevore.com/assets/legacy-images/phlush_permalinks_settings_screenshot_1024x553.webp,,True,True,1024,553,lazy,webp,True,45264,
after,https://robertdevore.com/introducing-the-prompts-library-a-playground-for-ai-creativity/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/introducing-the-user-login-status-plugin-for-wordpress/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/introducing-the-user-login-status-plugin-for-wordpress/,https://robertdevore.com/assets/legacy-images/user_login_status_users_screen_1024x253.webp,User Login Status plugin screenshot,True,False,1024,253,lazy,webp,True,14424,
after,https://robertdevore.com/introducing-vertical-gallery-product-display-for-woocommerce/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/introducing-vertical-gallery-product-display-for-woocommerce/,https://robertdevore.com/assets/legacy-images/vertical_gallery_product_display_for_woocommerce_example.webp,Vertical Gallery Product Display for WooCommerce®,True,False,1484,1120,lazy,webp,True,85608,
after,https://robertdevore.com/introducing-vertical-gallery-product-display-for-woocommerce/,https://robertdevore.com/assets/legacy-images/vertical_gallery_product_display_for_woocommerce_settings.webp,vertical-gallery-product-display-for-woocommerce-settings,True,False,1012,684,lazy,webp,True,39568,
after,https://robertdevore.com/introducing-vertical-gallery-product-display-for-woocommerce/,https://robertdevore.com/assets/legacy-images/snoop_hulk_hogan.webp,Snoop - Hogan - WWE GIF,True,False,400,225,lazy,webp,True,1815584,
after,https://robertdevore.com/introducing-widget-usage-tracker-for-elementor/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,127990,
after,https://robertdevore.com/introducing-widget-usage-tracker-for-elementor/,https://robertdevore.com/assets/legacy-images/widget_usage_tracker_for_elementor_settings_page_1024x651.webp,Widget Usage Tracker for Elementor,True,False,1024,651,lazy,webp,True,48364,
after,https://robertdevore.com/introducing-widget-usage-tracker-for-elementor/,https://robertdevore.com/assets/legacy-images/timings_gotta_be_primo.webp,,True,True,480,262,lazy,webp,True,1424508,
after,https://robertdevore.com/introducing-widget-usage-tracker-for-elementor/,https://robertdevore.com/assets/legacy-images/widget_usage_tracker_for_elementor_modal_view_1024x651.webp,Widget Usage Tracker for Elementor modal view,True,False,1024,651,lazy,webp,True,44280,
after,https://robertdevore.com/invest-in-yourself/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/kevin-michael-geary-a-hidden-history-of-hate-racism-and-bigotry/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/kevin-michael-geary-a-hidden-history-of-hate-racism-and-bigotry/,https://robertdevore.com/assets/legacy-images/kevin_geary_thisisbroken_blog_early_digital_footprint.webp,"Kevin Michael Geary has a long history of hate, racism, sexism and advocacy of violence.",True,False,1536,1024,lazy,webp,True,292666,
after,https://robertdevore.com/kevin-michael-geary-a-hidden-history-of-hate-racism-and-bigotry/,https://robertdevore.com/assets/legacy-images/kevin_michael_geary_industry_hopper_grifter_liar.webp,Kevin Michael Geary uses fear-based marketing and critic attacks to rip off an industry before he flames out and moves on,True,False,1536,1024,lazy,webp,True,266418,
after,https://robertdevore.com/kevin-michael-geary-a-hidden-history-of-hate-racism-and-bigotry/,https://robertdevore.com/assets/legacy-images/ChatGPT_Image_Apr_28_2025_05_28_48_PM.webp,Kevin Michael Geary is a grifter who has gone from industry to industry pushing fear and hate in order to line his own pockets,True,False,1536,1024,lazy,webp,True,332270,
after,https://robertdevore.com/leafly-reviews-wordpress-plugin/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/leafly-reviews-wordpress-plugin/,https://robertdevore.com/assets/legacy-images/leafly_reviews_wordpress_plugin_widget.webp,leafly-reviews-wordpress-plugin-widget,True,False,312,487,lazy,webp,True,23774,
after,https://robertdevore.com/leap-the-code-of-extreme-leadership/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/leap-the-code-of-extreme-leadership/,https://robertdevore.com/assets/legacy-images/challenge_yourself_do_better_2.webp,Nipsey Hussle - Challenge Yourself GIF,True,False,498,280,lazy,webp,True,231316,
after,https://robertdevore.com/leap-the-code-of-extreme-leadership/,https://robertdevore.com/assets/legacy-images/leap_extreme_leadership_liberate.webp,Gritty cyberpunk style image of a silhouette being controlled in front of a computer with an eye watching over everything,True,False,1536,1024,lazy,webp,True,312260,
after,https://robertdevore.com/leap-the-code-of-extreme-leadership/,https://robertdevore.com/assets/legacy-images/leap_extreme_leadership_execute.webp,VIbrant cyberpunk graffiti style image of a hand holding a wrench bursting through a hand drawn box that looks like it is a map or workflow sheet,True,False,1536,1024,lazy,webp,True,376932,
after,https://robertdevore.com/leap-the-code-of-extreme-leadership/,https://robertdevore.com/assets/legacy-images/leap_extreme_leadership_agitate.webp,"a dystopian scene where comfort is a trap — a false sense of safety surrounded by danger. Think of a cozy-looking chair or couch in the center, glowing warmly — but it's in the middle of a ruined battlefield, mines, crosshairs, or decaying systems. The comfort object should feel eerie, like bait. Use lighting to contrast false safety vs. impending chaos.",True,False,1536,1024,lazy,webp,True,380440,
after,https://robertdevore.com/leap-the-code-of-extreme-leadership/,https://robertdevore.com/assets/legacy-images/leap_extreme_leadership_persist.webp,"Visualize a weathered figure or object standing alone amid the ruins of glossier, broken-down machines or corporate icons. The survivor should look battered but unbroken — like an old terminal still glowing while sleek but shattered devices litter the ground. Incorporate cyberpunk decay, rust, and visual noise. Show time’s passage through erosion, glitching, or tech fossils. This is about resilience, grit, and refusing to die.",True,False,1536,1024,lazy,webp,True,245950,
after,https://robertdevore.com/leap-the-code-of-extreme-leadership/,https://robertdevore.com/assets/legacy-images/leap_extreme_leadership_extreme_leader.webp,"a battle-worn digital creator or rebel leader standing atop the ruins of a collapsed system — glowing faintly from within, surrounded by the debris of failed platforms, broken code, and outdated tools. The mood is victorious but solemn. This is someone who’s led, shipped, and survived.",True,False,1536,1024,lazy,webp,True,419930,
after,https://robertdevore.com/making-up-for-lost-time/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,93840,
after,https://robertdevore.com/mnml-free-minimalist-wordpress-theme/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.6,,True,True,1920,800,eager,webp,True,108274,
after,https://robertdevore.com/mnml-free-minimalist-wordpress-theme/,https://robertdevore.com/assets/legacy-images/mnml_screenshot.webp,mnml-screenshot,True,False,1200,1114,lazy,webp,True,136980,
